Employee_ID,Name,Age,Gender,Department,Experience_Years,Education_Level,Salary_USD,Bonus_%,Job_Role,Joining_Date,City,State,Country,Performance_Rating,Remote_Work,Overtime_Hours_Monthly,Projects_Handled,Attrition
E0844,Priya Reddy,150.0,Male,IT,100.0,High School,5947.26,5.37,Data Analyst,2011-07-19,Bangalore,Karnataka,India,5.0,No,,22,Yes
E0550,Pooja Das,,Female,Support,-3.0,High School,7374.77,22.95,HR Executive,2006-09-25,New York,New York,USA,,No,400.0,26,No
E0835,Amit Nair,39.0,Mlae,Admin,100.0,Master,3775.53,4.57,Data Analyst,2017-03-04,Delhi,Delhi,India,1.0,Yes,400.0,6,No
E0484,Sneha Nair,150.0,Female,IT,100.0,PhD,5617.67,18.51,HR Executive,2005-06-26,Delhi,Delhi,India,3.0,No,,9,No
E0469,Vivek Nair,-5.0,Female,Sales,-3.0,Master,3486.41,2.89,Data Analyst,2011-07-20,London,England,UK,4.0,Yes,,18,Yes
E0025,Neha Gupta,150.0,Male,Sales,-3.0,Bachelor,8129.29,3.1,HR Executive,2006-04-27,New York,New York,USA,5.0,,,13,No
E0559,Raj Reddy,,Male,HR,18.1,PhD,4355.36,16.09,Manager,2021-06-20,San Francisco,California,USA,5.0,,10.0,10,Yes
E0950,Pooja Sharma,150.0,Male,Marketing,100.0,Master,3784.25,7.3,Software Engineer,2020-02-06,New York,New York,USA,4.0,No,400.0,8,Yes
E0931,J. Chopra,-5.0,Male,IT,100.0,Bachelor,3885.15,7.94,Sales Associate,2007-06-27,Delhi,Delhi,India,3.0,No,400.0,9,No
E0829,Pooja Das,22.0,Female,Finance,100.0,Bachelor,6719.18,8.06,Software Engineer,2012-08-04,New York,New York,USA,2.0,No,400.0,18,No
E0367,S. Nair,,Female,Marketing,,Master,5692.98,14.99,HR Executive,2018-03-05,San Francisco,California,USA,4.0,,29.0,23,Yes
E0705,Vivek Verma,-5.0,Male,HR,,Master,2995.63,13.7,Manager,2020-09-16,London,England,UK,,,,30,Yes
E0384,Sneha Gupta,150.0,Mlae,Admin,,High School,3017.22,0.77,Software Engineer,2006-07-11,San Francisco,California,USA,,Yes,50.0,2,No
E0455,A. Chopra,150.0,Female,Sales,,High School,3053.86,15.98,HR Executive,2017-10-09,New York,New York,USA,1.0,Yes,36.0,19,Yes
E0265,Rina Sharma,150.0,Female,Sales,-3.0,High School,2446.5,4.59,Manager,2006-05-14,New York,New York,USA,2.0,No,400.0,7,No
E0719,A. Sharma,150.0,Male,Sales,,PhD,3767.28,8.12,HR Executive,2021-06-26,London,England,UK,,,400.0,17,No
E0817,Karan Verma,43.0,Female,Finance,-3.0,Master,3618.92,5.42,Manager,2022-11-09,Mumbai,Maharashtra,India,4.0,Yes,,2,No
E0445,Vivek Singh,59.0,Mlae,Marketing,,High School,7981.45,10.74,Manager,2008-01-12,Delhi,Delhi,India,2.0,No,22.0,4,No
E0396,Neha Sharma,150.0,Female,HR,100.0,Master,3035.03,8.88,Sales Associate,2013-01-25,Mumbai,Maharashtra,India,3.0,No,400.0,27,Yes
E0177,Anjali Verma,24.0,Male,Admin,11.3,PhD,3191.37,13.19,Sales Associate,2011-06-23,Bangalore,Karnataka,India,2.0,Yes,400.0,30,Yes
E0019,Vikas Patel,-5.0,Female,Sales,100.0,High School,6862.56,5.8,Manager,2006-02-20,New York,New York,USA,,No,,17,Yes
E0594,Ravi Reddy,,Female,IT,-3.0,Master,2187.37,9.58,Data Analyst,2016-07-22,New York,New York,USA,2.0,No,400.0,4,No
E0353,Deepak Patel,19.0,Male,IT,-3.0,PhD,7345.46,12.72,Sales Associate,2020-05-20,Sydney,NSW,Australia,5.0,No,,23,No
E0062,Amit Nair,150.0,Male,Support,-3.0,Master,4553.07,13.57,Software Engineer,2019-02-28,Mumbai,Maharashtra,India,4.0,,,21,No
E0273,Jyoti Nair,43.0,Female,Support,,Master,6779.26,10.41,Data Analyst,InvalidDate,Bangalore,Karnataka,India,2.0,,400.0,18,No
E1036,Jyoti Sharma,150.0,Male,IT,100.0,Bachelor,2413.72,12.86,Software Engineer,2022-04-19,San Francisco,California,USA,5.0,No,32.0,8,Yes
E0279,Amit Gupta,,Female,Sales,100.0,PhD,5468.43,17.75,Data Analyst,2006-12-20,Bangalore,Karnataka,India,,,16.0,21,No
E0793,Karan Patel,,Other,IT,-3.0,High School,2347.9,7.93,Sales Associate,2022-05-03,Mumbai,Maharashtra,India,2.0,Yes,29.0,3,Yes
E0369,Sunil Chopra,-5.0,Male,Admin,,High School,2920.19,13.06,HR Executive,2020-10-10,Delhi,Delhi,India,3.0,No,,27,Yes
E0974,N. Patel,-5.0,Male,HR,-3.0,High School,3562.34,13.73,HR Executive,2022-07-27,San Francisco,California,USA,2.0,No,60.0,13,Yes
E0690,Neha Patel,,Female,HR,100.0,Bachelor,7845.5,14.63,Sales Associate,2017-06-15,New York,New York,USA,3.0,Yes,,25,No
E0651,Raj Reddy,-5.0,Mlae,Support,,Master,7523.84,5.47,Software Engineer,2008-07-27,Mumbai,Maharashtra,India,2.0,Yes,400.0,7,Yes
E0548,Rina Verma,150.0,Male,IT,-3.0,High School,4840.72,12.26,Data Analyst,2006-07-23,San Francisco,California,USA,4.0,,37.0,21,No
E0887,Vivek Verma,-5.0,Male,Admin,,Master,6106.5,4.12,Manager,2016-02-12,San Francisco,California,USA,2.0,Yes,36.0,24,Yes
E0755,Neha Reddy,-5.0,Female,Marketing,100.0,PhD,228631.41,13.4,Data Analyst,2014-05-26,London,England,UK,,,,19,Yes
E0457,Sneha Reddy,-5.0,Female,HR,100.0,High School,3230.39,9.14,Data Analyst,2018-10-10,Sydney,NSW,Australia,1.0,,52.0,27,No
E0394,Rina Khan,,Female,Marketing,-3.0,Master,5359.79,16.96,Manager,2019-09-12,San Francisco,California,USA,1.0,No,,11,No
E0763,Raj Chopra,150.0,Mlae,Sales,-3.0,PhD,4496.92,7.01,Software Engineer,2011-07-10,San Francisco,California,USA,5.0,No,59.0,28,Yes
E0804,Amit Reddy,51.0,Male,Finance,-3.0,Master,6637.56,17.69,Manager,2017-07-24,London,England,UK,,No,36.0,1,Yes
E0376,Anjali Singh,28.0,Male,Sales,100.0,Master,5605.27,6.23,Data Analyst,2023-09-10,Sydney,NSW,Australia,,,36.0,10,Yes
E0413,Neha Verma,18.0,Female,IT,-3.0,High School,3892.82,12.84,Software Engineer,2010-10-18,Bangalore,Karnataka,India,2.0,Yes,32.0,14,No
E0075,R. Nair,-5.0,Male,IT,100.0,High School,1774.57,7.64,Sales Associate,2015-03-02,San Francisco,California,USA,3.0,,,15,No
E1032,Priya Chopra,150.0,Female,Sales,12.1,PhD,261778.73,16.4,Sales Associate,2020-03-05,Sydney,NSW,Australia,,,,21,No
E0501,R. Khan,150.0,Female,Admin,13.9,Bachelor,3897.63,5.91,Software Engineer,2019-03-09,Sydney,NSW,Australia,,,400.0,9,Yes
E0808,Anjali Gupta,-5.0,Female,Finance,15.8,Bachelor,4541.22,9.78,Sales Associate,2023-02-27,Mumbai,Maharashtra,India,4.0,,30.0,2,Yes
E0115,Jyoti Das,-5.0,Female,Marketing,,Master,318889.09,7.64,HR Executive,2012-06-18,Mumbai,Maharashtra,India,4.0,Yes,,22,No
E0418,Jyoti Patel,,Female,IT,-3.0,PhD,1012.53,11.87,Sales Associate,2022-11-13,Mumbai,Maharashtra,India,,No,,28,Yes
E0090,Anjali Singh,,Female,HR,,High School,4119.91,10.65,Sales Associate,2014-12-28,San Francisco,California,USA,1.0,,400.0,21,Yes
E0443,Priya Reddy,61.0,Male,Marketing,-3.0,High School,4711.82,3.95,Data Analyst,2021-11-20,San Francisco,California,USA,4.0,Yes,,29,Yes
E0499,Karan Khan,,,HR,,Bachelor,9012.19,20.31,Manager,2022-04-22,Bangalore,Karnataka,India,2.0,,4.0,16,Yes
E0732,Anjali Khan,,Female,Support,-3.0,PhD,5379.41,6.69,Manager,2017-07-26,San Francisco,California,USA,3.0,,20.0,8,No
E0997,Priya Singh,,Female,Marketing,4.3,High School,9823.35,17.58,Software Engineer,2011-05-07,Mumbai,Maharashtra,India,5.0,Yes,400.0,7,No
E0012,Vivek Nair,,Male,HR,-3.0,High School,6645.09,3.9,Software Engineer,2006-10-16,New York,New York,USA,5.0,Yes,,3,Yes
E0397,Deepak Reddy,,Male,Support,-3.0,PhD,3063.31,10.53,HR Executive,2019-06-26,San Francisco,California,USA,2.0,No,,14,Yes
E0635,Vikas Verma,-5.0,Male,Sales,15.9,Master,5739.28,9.46,Data Analyst,2019-01-08,Sydney,NSW,Australia,,No,400.0,8,Yes
E0945,Anjali Gupta,150.0,Female,IT,-3.0,Master,4452.01,8.78,Data Analyst,2012-12-19,Bangalore,Karnataka,India,3.0,No,10.0,1,Yes
E0043,Karan Reddy,150.0,,Finance,,Bachelor,3867.4,10.5,HR Executive,2017-07-22,New York,New York,USA,,Yes,31.0,5,No
E0168,Rina Gupta,,Male,Marketing,,High School,176229.19,12.81,Manager,2022-11-20,San Francisco,California,USA,3.0,,400.0,3,No
E0417,Pooja Nair,41.0,Female,Sales,-3.0,Bachelor,1888.21,11.65,Software Engineer,2009-05-20,Bangalore,Karnataka,India,,Yes,16.0,20,Yes
E0577,Deepak Das,150.0,Female,IT,,Bachelor,8676.37,8.88,Manager,2014-11-24,San Francisco,California,USA,5.0,No,34.0,12,No
E0903,Raj Khan,27.0,Male,HR,100.0,PhD,5047.81,8.24,Sales Associate,2008-02-14,Bangalore,Karnataka,India,3.0,,,7,Yes
E0427,Pooja Chopra,65.0,Female,Finance,100.0,PhD,,10.67,Sales Associate,2011-07-14,New York,New York,USA,3.0,,59.0,17,Yes
E0545,V. Verma,150.0,Male,IT,-3.0,High School,7059.92,8.33,Manager,2023-07-24,London,England,UK,2.0,No,18.0,23,Yes
E1033,Priya Nair,150.0,Female,Admin,-3.0,High School,6167.09,9.35,Software Engineer,InvalidDate,New York,New York,USA,,,400.0,26,No
E0391,Rina Verma,-5.0,Mlae,HR,,Bachelor,5562.38,10.52,Sales Associate,2018-12-03,Mumbai,Maharashtra,India,2.0,Yes,,13,No
E0919,Raj Patel,,Female,Finance,9.6,PhD,327734.48,10.98,Software Engineer,2011-07-17,London,England,UK,,Yes,31.0,30,Yes
E0740,D. Das,150.0,Mlae,IT,9.7,Bachelor,9199.44,8.76,Manager,2013-07-06,Mumbai,Maharashtra,India,2.0,,400.0,4,No
E0258,Amit Chopra,,Female,Sales,7.2,PhD,6264.82,14.86,HR Executive,2019-02-20,Delhi,Delhi,India,2.0,,,21,Yes
E0336,Vivek Khan,-5.0,Female,Support,100.0,High School,6790.39,13.18,Software Engineer,2017-05-10,London,England,UK,2.0,No,13.0,30,No
E0016,Deepak Das,20.0,Male,Finance,100.0,Bachelor,4078.72,15.29,Software Engineer,2008-02-23,Mumbai,Maharashtra,India,5.0,Yes,400.0,19,Yes
E0757,Ravi Nair,-5.0,Male,HR,100.0,PhD,4836.95,11.74,HR Executive,2022-01-23,Mumbai,Maharashtra,India,5.0,Yes,400.0,28,Yes
E0325,Priya Gupta,,Male,Finance,100.0,Bachelor,3694.75,7.77,HR Executive,2008-10-22,San Francisco,California,USA,5.0,,,16,No
E0912,Pooja Singh,,Other,Marketing,100.0,PhD,8974.12,7.35,Manager,2015-04-12,New York,New York,USA,4.0,No,400.0,28,No
E0905,Neha Sharma,150.0,Male,Admin,12.5,Master,2201.39,11.84,HR Executive,2019-08-12,San Francisco,California,USA,5.0,Yes,,8,Yes
E0223,Vikas Gupta,,Female,Sales,8.7,PhD,8007.99,3.25,Data Analyst,2015-07-21,Sydney,NSW,Australia,4.0,Yes,5.0,11,Yes
E0180,Ravi Nair,,Female,Support,-3.0,High School,7012.59,7.12,Data Analyst,2008-07-19,San Francisco,California,USA,5.0,,28.0,20,No
E0100,Karan Khan,61.0,Female,Marketing,100.0,High School,6625.72,13.15,Sales Associate,2011-10-18,Sydney,NSW,Australia,3.0,,28.0,22,Yes
E0522,Raj Reddy,,Female,HR,-3.0,High School,6473.69,8.59,Sales Associate,2007-03-26,New York,New York,USA,1.0,Yes,31.0,2,No
E0023,Pooja Das,150.0,Female,IT,9.6,PhD,7007.07,11.81,HR Executive,2006-09-08,London,England,UK,1.0,No,400.0,22,No
E0357,Vikas Khan,150.0,Female,Marketing,100.0,PhD,5693.01,9.77,HR Executive,2016-08-26,Delhi,Delhi,India,2.0,,400.0,23,Yes
E0801,Karan Sharma,26.0,Female,Admin,6.4,Bachelor,5353.64,7.27,Sales Associate,2013-09-10,Sydney,NSW,Australia,3.0,,,20,Yes
E1024,Rina Reddy,-5.0,Female,Admin,13.5,Bachelor,2461.34,18.51,Software Engineer,2018-02-26,San Francisco,California,USA,5.0,,400.0,5,Yes
E0612,Ravi Chopra,,Male,Finance,100.0,PhD,3775.13,11.81,Manager,2022-08-21,Mumbai,Maharashtra,India,5.0,No,,28,Yes
E1014,Rina Chopra,,Female,Marketing,9.0,PhD,497634.59,10.78,Sales Associate,2007-09-14,London,England,UK,3.0,No,15.0,2,Yes
E0341,Rina Singh,,Male,Admin,-3.0,Bachelor,3852.6,9.88,HR Executive,2010-07-26,Delhi,Delhi,India,3.0,No,,15,Yes
E0432,Jyoti Gupta,29.0,Male,Marketing,100.0,PhD,5163.66,9.51,Software Engineer,2008-04-13,Mumbai,Maharashtra,India,,,,24,No
E0909,R. Gupta,,Male,Finance,-3.0,Bachelor,5007.39,15.06,Software Engineer,2014-03-09,Bangalore,Karnataka,India,4.0,,,11,No
E0990,Raj Gupta,,Male,IT,100.0,High School,1358.79,11.35,Manager,2006-03-10,New York,New York,USA,4.0,Yes,25.0,29,No
E0204,V. Sharma,-5.0,Male,Marketing,100.0,Master,6308.73,9.72,HR Executive,2016-10-21,San Francisco,California,USA,1.0,,400.0,30,Yes
E0759,Neha Khan,-5.0,Female,Marketing,-3.0,High School,2828.35,13.4,Software Engineer,2020-04-26,Mumbai,Maharashtra,India,3.0,Yes,,19,Yes
E0094,Amit Singh,-5.0,Other,Support,100.0,PhD,5227.03,13.31,Sales Associate,2013-03-04,New York,New York,USA,5.0,Yes,15.0,22,Yes
E0671,Priya Singh,150.0,Male,Finance,2.0,Master,3474.55,6.15,HR Executive,2019-08-15,New York,New York,USA,,No,26.0,28,Yes
E0069,Neha Sharma,150.0,Male,Admin,,Bachelor,3124.35,12.58,Software Engineer,2021-09-27,Bangalore,Karnataka,India,5.0,Yes,400.0,29,Yes
E0486,Amit Chopra,,,Finance,,Master,6506.68,11.91,Data Analyst,2021-02-21,Sydney,NSW,Australia,4.0,,400.0,27,Yes
E0285,Jyoti Sharma,150.0,Mlae,Support,6.8,High School,7378.03,17.1,Sales Associate,2010-02-23,Bangalore,Karnataka,India,3.0,No,42.0,21,No
E0955,Sunil Chopra,150.0,Female,Support,-3.0,PhD,6362.72,12.04,Data Analyst,2006-07-13,New York,New York,USA,,No,,1,No
E0435,Sunil Khan,150.0,Female,Support,-3.0,High School,3488.51,12.68,Data Analyst,2023-04-21,Sydney,NSW,Australia,5.0,No,54.0,3,Yes
E0154,Raj Verma,,Female,Finance,100.0,Bachelor,8929.45,10.18,Manager,InvalidDate,New York,New York,USA,,,,2,Yes
E0076,R. Verma,47.0,Male,IT,-3.0,High School,5128.56,4.61,Sales Associate,2020-05-02,London,England,UK,2.0,No,22.0,28,No
E0875,Ravi Chopra,150.0,Female,Marketing,10.4,PhD,7820.92,12.05,Sales Associate,2007-06-01,Delhi,Delhi,India,5.0,No,400.0,15,Yes
E0581,Raj Das,42.0,Male,HR,100.0,Bachelor,4662.36,10.35,HR Executive,2006-08-10,Sydney,NSW,Australia,4.0,No,23.0,29,No
E0447,Raj Gupta,-5.0,Female,Support,-3.0,High School,,10.8,Manager,2006-03-22,Delhi,Delhi,India,4.0,,17.0,14,No
E0189,Jyoti Sharma,21.0,Male,Admin,-3.0,Master,4183.85,0.19,Manager,2011-09-02,Bangalore,Karnataka,India,4.0,Yes,,24,Yes
E0272,Anjali Khan,,Male,Finance,,PhD,7063.69,2.57,Data Analyst,2007-12-23,Delhi,Delhi,India,4.0,Yes,,15,No
E0237,P. Patel,,Other,Admin,0.4,PhD,8392.91,11.06,HR Executive,2016-12-02,Bangalore,Karnataka,India,3.0,,,3,No
E0488,Vivek Khan,150.0,Female,Admin,,Master,4581.95,5.75,Software Engineer,2023-02-04,London,England,UK,5.0,Yes,6.0,10,No
E0618,Priya Khan,-5.0,Other,HR,100.0,High School,2612.73,14.6,Software Engineer,2009-07-02,Mumbai,Maharashtra,India,5.0,,33.0,6,Yes
E0560,Anjali Gupta,,Female,HR,-3.0,Bachelor,6996.62,500.0,Data Analyst,2009-08-03,Sydney,NSW,Australia,1.0,No,44.0,7,Yes
E0118,Raj Patel,,Male,Admin,17.4,Master,6715.32,9.2,Sales Associate,2011-08-04,San Francisco,California,USA,1.0,No,,13,No
E0883,A. Nair,-5.0,Female,IT,,Master,2188.87,10.08,Sales Associate,2023-05-18,Mumbai,Maharashtra,India,,No,,5,No
E0971,Rina Reddy,-5.0,Male,IT,-3.0,High School,5716.91,6.35,Software Engineer,2015-08-10,Mumbai,Maharashtra,India,5.0,,,20,No
E0513,Sneha Chopra,-5.0,Male,Admin,,Bachelor,,4.15,Sales Associate,2019-01-03,Sydney,NSW,Australia,,Yes,,4,No
E0634,Sunil Nair,150.0,Male,IT,-3.0,Master,6393.91,8.33,Sales Associate,2022-03-13,New York,New York,USA,1.0,Yes,5.0,23,No
E0661,Vivek Nair,150.0,Male,IT,-3.0,Bachelor,2240.76,6.87,HR Executive,2010-09-18,Bangalore,Karnataka,India,,No,44.0,4,Yes
E0838,Priya Chopra,47.0,Other,IT,12.7,Master,6097.77,8.73,Software Engineer,2023-12-28,Mumbai,Maharashtra,India,,No,36.0,11,Yes
E0714,Vikas Khan,48.0,Female,Marketing,-3.0,High School,5329.52,10.25,Manager,2016-07-01,London,England,UK,,No,400.0,3,No
E0127,Neha Sharma,,Mlae,Marketing,,PhD,3383.4,5.8,HR Executive,2010-02-19,Sydney,NSW,Australia,2.0,No,400.0,8,No
E0117,Karan Reddy,19.0,Male,IT,100.0,PhD,365848.46,11.55,Sales Associate,2012-10-17,Bangalore,Karnataka,India,4.0,Yes,400.0,10,No
E0474,Sunil Singh,,Male,HR,-3.0,Master,6076.59,15.36,Software Engineer,2007-03-23,Delhi,Delhi,India,3.0,No,400.0,21,Yes
E0828,Sunil Singh,-5.0,Male,Marketing,,Bachelor,8985.03,6.17,Manager,2009-03-20,Delhi,Delhi,India,2.0,Yes,,7,No
E0058,Rina Das,64.0,Mlae,Marketing,100.0,Master,4845.8,11.71,HR Executive,2012-02-12,New York,New York,USA,3.0,Yes,400.0,19,Yes
E0604,Sneha Chopra,150.0,Male,Sales,-3.0,Bachelor,4033.88,10.73,HR Executive,2018-12-09,Bangalore,Karnataka,India,3.0,No,400.0,12,Yes
E0809,Rina Gupta,35.0,Male,HR,-3.0,PhD,6028.51,12.86,Manager,2015-04-04,Bangalore,Karnataka,India,2.0,No,39.0,27,No
E0657,Vivek Reddy,150.0,Female,HR,-3.0,PhD,7267.54,12.97,HR Executive,2017-08-12,London,England,UK,,No,,17,Yes
E0758,Priya Das,65.0,Male,Marketing,,Bachelor,3648.58,10.17,Software Engineer,2013-01-19,Delhi,Delhi,India,3.0,,400.0,29,Yes
E0106,Ravi Das,150.0,Female,Sales,-3.0,Bachelor,6363.91,8.45,Software Engineer,2022-07-14,London,England,UK,2.0,No,400.0,7,No
E0636,Vivek Khan,150.0,Male,Finance,12.2,PhD,1858.25,4.37,Sales Associate,2011-07-06,Delhi,Delhi,India,5.0,No,,29,No
E0370,Raj Reddy,,Male,Support,100.0,High School,3752.46,19.57,Data Analyst,2017-06-18,Sydney,NSW,Australia,,No,400.0,21,Yes
E0269,Raj Sharma,61.0,Male,IT,7.8,PhD,4381.66,11.11,HR Executive,2016-05-11,Mumbai,Maharashtra,India,,,,3,No
E0656,Deepak Nair,,Female,HR,-3.0,Bachelor,4605.32,9.24,HR Executive,2013-03-12,New York,New York,USA,4.0,No,9.0,15,No
E0047,Neha Chopra,-5.0,Female,HR,-3.0,PhD,2538.27,11.14,Manager,2023-05-23,San Francisco,California,USA,,No,17.0,19,Yes
E0350,Amit Reddy,150.0,Female,Support,-3.0,PhD,7953.08,16.9,HR Executive,2018-02-26,Mumbai,Maharashtra,India,2.0,Yes,400.0,27,Yes
E0196,Raj Singh,150.0,Other,Sales,,PhD,4081.28,0.0,Sales Associate,2005-11-24,Mumbai,Maharashtra,India,,,,28,Yes
E0103,Rina Gupta,,Female,Support,-3.0,High School,3816.86,12.74,Sales Associate,2018-09-13,London,England,UK,2.0,No,22.0,9,Yes
E0991,Sunil Reddy,,Male,Sales,0.4,Bachelor,4862.73,3.16,Sales Associate,2012-04-12,London,England,UK,5.0,Yes,45.0,21,No
E0946,P. Verma,-5.0,Female,Admin,8.5,High School,8808.27,18.13,Data Analyst,2014-01-12,New York,New York,USA,,No,400.0,22,No
E0826,Sneha Verma,,Male,Admin,-3.0,High School,4538.27,17.27,Software Engineer,2008-07-13,Mumbai,Maharashtra,India,2.0,Yes,,24,Yes
E0881,Amit Patel,150.0,Male,HR,,Bachelor,4563.91,5.76,Sales Associate,2016-01-16,Mumbai,Maharashtra,India,3.0,,,25,Yes
E0264,Raj Nair,-5.0,Female,Admin,,High School,5859.24,11.04,Manager,2022-09-01,London,England,UK,,No,400.0,3,Yes
E0897,Amit Das,-5.0,Male,Support,,Master,6224.94,4.92,Software Engineer,2017-07-15,Bangalore,Karnataka,India,2.0,,59.0,10,No
E0444,Jyoti Gupta,-5.0,Mlae,Sales,,PhD,8061.5,16.09,Data Analyst,2022-02-10,Delhi,Delhi,India,3.0,No,13.0,24,No
E0810,P. Reddy,,Female,IT,9.7,Master,7248.71,8.33,Software Engineer,2014-02-02,San Francisco,California,USA,2.0,No,,17,Yes
E0709,Jyoti Khan,,Female,Marketing,100.0,PhD,6094.24,4.1,HR Executive,2008-08-14,Mumbai,Maharashtra,India,1.0,Yes,11.0,12,Yes
E0305,Ravi Reddy,-5.0,Male,Support,11.2,Master,,9.52,Sales Associate,2015-07-19,New York,New York,USA,,No,,22,No
E0342,A. Nair,150.0,Female,Support,,Bachelor,8455.09,12.18,Manager,2007-02-18,New York,New York,USA,3.0,Yes,400.0,20,Yes
E0725,A. Singh,150.0,Male,Finance,,Bachelor,5303.52,5.82,Data Analyst,2005-02-06,Mumbai,Maharashtra,India,3.0,,30.0,8,No
E0314,Ravi Singh,48.0,Male,Support,7.2,Master,2439.39,14.36,Data Analyst,2016-03-02,Bangalore,Karnataka,India,4.0,,400.0,2,No
E0150,Ravi Khan,150.0,Female,Admin,5.3,PhD,3972.27,4.7,HR Executive,2016-10-17,Delhi,Delhi,India,3.0,Yes,400.0,20,Yes
E0125,Sneha Nair,,Female,Support,100.0,PhD,6918.54,20.77,HR Executive,2010-11-23,New York,New York,USA,5.0,,,5,No
E0936,Jyoti Singh,150.0,Female,Finance,100.0,Master,4838.8,5.83,Manager,2018-05-01,Sydney,NSW,Australia,,,,6,Yes
E0345,Raj Sharma,,Male,Sales,12.0,PhD,6294.39,7.58,HR Executive,2008-12-28,Delhi,Delhi,India,3.0,Yes,400.0,6,Yes
E0665,Sneha Nair,-5.0,Female,HR,100.0,PhD,6416.61,11.76,Manager,2022-04-16,San Francisco,California,USA,1.0,No,,3,No
E0051,Vivek Reddy,150.0,Female,Support,,Master,5692.9,6.6,Software Engineer,2014-08-04,Bangalore,Karnataka,India,5.0,Yes,400.0,12,No
E0354,Vikas Patel,150.0,Male,IT,-3.0,High School,6543.4,4.24,HR Executive,2022-04-03,Sydney,NSW,Australia,4.0,Yes,400.0,1,Yes
E0715,Neha Khan,,Male,Finance,-3.0,High School,5487.91,8.88,Software Engineer,2010-02-20,New York,New York,USA,1.0,No,,30,No
E0143,Sneha Singh,150.0,Female,Marketing,,Bachelor,6372.1,15.29,Data Analyst,2005-07-01,New York,New York,USA,3.0,,,29,Yes
E0471,S. Chopra,150.0,Female,Support,16.6,Bachelor,6112.46,12.28,Sales Associate,2020-01-02,Mumbai,Maharashtra,India,3.0,Yes,400.0,13,Yes
E0654,R. Nair,-5.0,Female,Finance,100.0,High School,4890.21,11.43,Software Engineer,2010-12-11,Mumbai,Maharashtra,India,2.0,Yes,43.0,1,No
E0400,Deepak Reddy,,Male,Finance,12.8,PhD,5447.83,16.82,Software Engineer,2019-01-12,Mumbai,Maharashtra,India,2.0,No,400.0,13,Yes
E0753,Vikas Sharma,28.0,Female,Admin,14.4,PhD,4158.48,3.02,Manager,2009-05-09,Mumbai,Maharashtra,India,1.0,No,,3,No
E0321,Neha Nair,,Female,HR,,Bachelor,7658.31,10.98,Data Analyst,2007-08-22,Mumbai,Maharashtra,India,1.0,,,4,No
E0020,Vivek Chopra,,Male,Admin,-3.0,Master,5662.53,14.88,Sales Associate,2015-11-28,San Francisco,California,USA,3.0,,,14,No
E0685,Pooja Khan,-5.0,Female,Support,-3.0,Master,,0.0,Manager,2011-08-24,Sydney,NSW,Australia,3.0,No,,25,Yes
E0998,Deepak Gupta,150.0,Male,HR,,PhD,411525.9,8.94,Software Engineer,2005-10-04,San Francisco,California,USA,3.0,Yes,,28,No
E0940,Jyoti Chopra,-5.0,Female,Marketing,100.0,Bachelor,5787.59,0.36,Software Engineer,2007-04-18,Sydney,NSW,Australia,1.0,Yes,18.0,7,No
E0960,Priya Chopra,-5.0,Female,Marketing,6.7,Bachelor,5584.39,9.06,Software Engineer,2006-04-14,Mumbai,Maharashtra,India,1.0,,,6,Yes
E0408,Rina Verma,,Female,Admin,100.0,Master,6267.55,12.07,Sales Associate,2017-07-04,Sydney,NSW,Australia,1.0,No,20.0,1,No
E0538,Pooja Verma,59.0,Mlae,Finance,,High School,6766.22,9.61,HR Executive,2021-09-15,London,England,UK,2.0,,18.0,11,Yes
E0952,Vikas Nair,-5.0,Female,Marketing,,Master,594873.46,7.43,Software Engineer,2016-10-22,New York,New York,USA,5.0,,22.0,20,No
E0827,Raj Gupta,,Mlae,Finance,-3.0,High School,6385.84,6.97,Data Analyst,2022-01-22,San Francisco,California,USA,,,400.0,25,Yes
E0039,Amit Verma,,Other,Finance,,PhD,5603.09,9.83,Manager,2008-03-11,Bangalore,Karnataka,India,4.0,No,400.0,27,Yes
E0176,K. Chopra,21.0,Female,IT,1.0,High School,1744.92,10.24,HR Executive,2009-04-23,Sydney,NSW,Australia,1.0,No,,4,No
E0246,Deepak Gupta,64.0,Male,IT,-3.0,Bachelor,5512.06,0.0,Manager,2019-08-01,Delhi,Delhi,India,,,13.0,18,No
E0984,Anjali Chopra,19.0,Male,Marketing,100.0,PhD,,13.89,Manager,2010-02-23,Mumbai,Maharashtra,India,5.0,No,,10,No
E0802,Jyoti Singh,,Mlae,Admin,8.6,PhD,8346.9,16.7,Sales Associate,2017-08-13,London,England,UK,5.0,,11.0,30,No
E0970,V. Gupta,150.0,Female,Marketing,,High School,4099.97,16.29,Software Engineer,2010-07-05,New York,New York,USA,1.0,No,400.0,18,Yes
E1021,Deepak Singh,-5.0,Male,Support,,PhD,4334.28,9.53,Manager,2014-07-24,Mumbai,Maharashtra,India,3.0,,11.0,15,No
E0155,Neha Chopra,54.0,Mlae,Finance,100.0,High School,5427.96,9.44,Software Engineer,2015-08-01,Bangalore,Karnataka,India,2.0,,400.0,9,Yes
E0639,Neha Patel,-5.0,Mlae,Support,1.0,PhD,3914.65,6.06,HR Executive,2011-11-15,London,England,UK,,,400.0,8,No
E0663,Anjali Singh,27.0,,Admin,-3.0,Master,6032.36,6.79,Manager,2020-01-20,Delhi,Delhi,India,4.0,Yes,400.0,7,No
